CustomerKey,TotalInvoices,TotalRevenue,AvgInvoiceValue,RiskScore
1898,13,14660.0,1127.6923076923076,0.6776232764804119
1903,6,2175.0,362.5,0.040915838621065626
1904,6,945.0,157.5,0.6070876787451397
1906,61,41315.35,677.3008196721311,0.8295929391616528
1907,108,27063.1,250.58425925925926,0.8639447583659688
1908,22,15370.75,698.6704545454545,0.035234585682014985
1909,58,89884.94,1549.7403448275863,0.8769367013887372
1910,6,3162.9,527.15,0.2946047456993035
1911,37,44454.92,1201.4843243243242,0.2664097431710758
1914,351,271799.5,774.3575498575499,0.2898260138387555
1915,30,14550.3,485.01,0.5211699399088374
1916,3,1200.0,400.0,0.2617868694901526
1917,29,8047.0,277.48275862068965,0.06986499993284145
1919,62,130632.35,2106.9733870967743,0.5328623966832166
1920,20,10075.0,503.75,0.09528898757430049
1938,11,23482.861,2134.8055454545456,0.5824689956863162
1941,26,68194.58,2622.868461538462,0.5326710127559641
1947,1,5270.6,5270.6,0.3864517871342805
1950,1,697.162,697.162,0.6247787235076826
1952,1,893.1,893.1,0.06480817762862634
1953,3,35.7,11.9,0.7622955402965863
1955,11,4605.57,418.6881818181818,0.30153449126627796
1961,4,0.0,0.0,0.9982457508690127
1966,41,1444.8290000000002,35.23973170731708,0.29151572279493865
1971,2,622.1,311.05,0.6531605741001151
1976,22,166278.05,7558.093181818182,0.6223620265418106
1978,3,751.9,250.63333333333333,0.19473896139410962
1981,1,1484.93,1484.93,0.23097400134108437
1983,17,82707.734,4865.160823529412,0.10614412383717842
1984,7,15101.599999999999,2157.371428571428,0.5232245226889785
1985,3,273.0,91.0,0.11854951070030961
1986,92,297812.048,3237.08747826087,0.27379872056849075
1991,1,579.34,579.34,0.779959534092621
1992,15,41083.962,2738.9308,0.2591156572596688
1998,110,52835.062,480.3187454545454,0.4863080169159072
2000,4,94.61,23.6525,0.024426494256683196
2011,6,1937.819,322.9698333333333,0.7738662304902735
2012,1,292.4,292.4,0.37296837371124303
2013,14,9055.679,646.8342142857143,0.7352746260034853
2014,102,71902.671,704.9281470588236,0.6196486435022919
2017,3,805.611,268.537,0.19092856887190635
2022,2,1232.385,616.1925,0.8132970653651848
2025,5,20681.0,4136.2,0.1535554449039268
2027,490,14516.521,29.62555306122449,0.48458806504376184
2028,51,46448.597,910.7568039215687,0.21307840757163388
2030,97,488652.578,5037.655443298969,0.8943737661428401
2032,2,442.0,221.0,0.6224501744711405
2033,9,12379.673,1375.5192222222222,0.38576039908224213
2034,4,5264.98,1316.245,0.42154978703366286
2036,2,234.529,117.2645,0.555685007535532
2039,32,17579.92,549.3725,0.5640490416010205
2046,1,647.425,647.425,0.5595015693740694
2047,1,620.99,620.99,0.2810622431290055
2053,75,138289.953,1843.86604,0.7232160730833036
2057,5,1282.46,256.492,0.47894020861305464
2058,18,4422.162,245.67566666666667,0.6996675201522351
2068,41,11359.308,277.0562926829268,0.0749186375355092
2069,10,6874.005,687.4005,0.9191501857412534
2077,1,351.9,351.9,0.4738343394336195
2081,100,150050.94700000001,1500.5094700000002,0.9918203924866138
2090,9,1947.585,216.39833333333334,0.5320540107812026
2091,100,48827.433,488.27432999999996,0.37760715776033094
2096,18,4563.555,253.53083333333336,0.41511391747664017
2097,3,2800.023,933.341,0.4884347828196768
2099,15,22381.605,1492.107,0.7443727758742947
2107,4,1099.9560000000001,274.98900000000003,0.24923643937486473
2108,3,377.12600000000003,125.70866666666667,0.2894371647870172
2119,3,877.1999999999999,292.4,0.7491659556267415
2122,2,326.66499999999996,163.33249999999998,0.3058350052218588
2128,226,174833.764,773.6007256637168,0.35116309562956716
2136,9,8539.092,948.788,0.5672368139642079
2142,16,4159.9710000000005,259.99818750000003,0.49145549433010816
2148,13,3024.96,232.68923076923076,0.027968618675155987
2156,52,896046.0,17231.653846153848,0.9167786891320432
2157,2,393.9,196.95,0.3513190243066222
2158,1,504.37,504.37,0.536411661248221
2162,3,3118.542,1039.514,0.9172753880289959
2166,2,1022.875,511.4375,0.44573874328016283
2168,20,5884.549,294.22745,0.5937510089722008
2178,1,3201.761,3201.761,0.6487347998920309
2180,9,5463.741,607.0823333333333,0.832512424363611
2184,5,9431.169,1886.2338,0.3664172802974939
2191,2,432.0,216.0,0.7158213229109205
2194,3,1511.91,503.97,0.744072740595779
2197,48,98620.016,2054.583666666667,0.5766641644269842
2200,80,240342.808,3004.2851,0.453098529428146
2201,3,1403.1499999999999,467.71666666666664,0.4875841880399555
2202,1,214.8,214.8,0.18630000208887776
2207,2,442.0,221.0,0.39666710552793416
2209,1,357.255,357.255,0.9074137885311541
2210,717,108842.21800000001,151.80225662482567,0.6568506974382232
2211,15,1797.04,119.80266666666667,0.7394957974594101
2216,30,11524.991,384.16636666666665,0.6823987309989117
2220,1,221.0,221.0,0.9762388430743981
2221,7,2159.0,308.42857142857144,0.6182525032126344
2222,1,280.9,280.9,0.05708320470409112
2223,6,1659.1999999999998,276.5333333333333,0.25566296023275625
2226,91,59581.017,654.7364505494505,0.37612046690728473
2228,9,9960.894,1106.766,0.42393530605183494
2233,29,192128.421,6625.117965517242,0.25316205922656954
2234,3,1012.423,337.47433333333333,0.13990792756327908
2235,1,617.368,617.368,0.7481621118603425
2236,1,503.97,503.97,0.9170456351831974
2237,1,393.016,393.016,0.813896841723016
2242,7,1606.5,229.5,0.47634854350146627
2244,3,286.79999999999995,95.59999999999998,0.17815092676514976
2248,4,869.62,217.405,0.9326482607194991
2252,6,3639.05,606.5083333333333,0.2997993383043449
2255,3,371.994,123.998,0.3696492976503857
2256,11,1616.3049999999998,146.93681818181815,0.5711658271470315
2257,4,1063.3,265.825,0.9607482636070828
2262,4,986.305,246.57625,0.07964595466122104
2264,3,2.0,0.6666666666666666,0.003225136491771252
2266,2,66.695,33.3475,0.15628626656903855
2271,11,668.645,60.78590909090909,0.16776253127852792
2273,103,768686.387,7462.974631067961,0.6351449896075557
2279,1,798.145,798.145,0.8905485015757949
2286,2,1007.55,503.775,0.6678264166277856
2295,156,197813.77,1268.0369871794871,0.2139645685265673
2296,296,233323.407,788.2547533783784,0.08781597734570146
2298,1,620.99,620.99,0.8747236505159098
2304,36,30.2,0.8388888888888889,0.5583700402245125
2306,1,215.2,215.2,0.8909657909984482
2307,1,359.411,359.411,0.061554345551125156
2308,18,5748.9,319.3833333333333,0.9990322527958545
2309,2,489.6,244.8,0.6656247497966034
2310,5,2.2,0.44000000000000006,0.6984608231566816
2319,6,1179.915,196.6525,0.49119903087356
2320,49,22421.559,457.5828367346939,0.05178655971514223
2323,1,655.5,655.5,0.13625419770238478
2325,1,214.8,214.8,0.28640337077334577
2328,2,1145.505,572.7525,0.01842632329232241
2332,61,58300.182,955.7406885245902,0.7215719773847238
2341,1,328.5,328.5,0.5664378583523235
2345,2,489.6,244.8,0.8339495296357152
2346,2,442.0,221.0,0.43015816036303844
2347,3,2786.3999999999996,928.7999999999998,0.23551633280032502
2351,7,4.0,0.5714285714285714,0.9349388589685258
2366,24,5997.509,249.89620833333333,0.8079847199218171
2367,6,5191.157999999999,865.1929999999999,0.09654457012727946
2382,6,48754.743,8125.7905,0.24566619274692358
2384,6,3036.52,506.08666666666664,0.27809843524585864
2390,7,3526.739,503.81985714285713,0.18911272850075667
2395,1,214.8,214.8,0.9503264026284358
2399,1,0.0,0.0,0.5880330692975088
2400,24,101516.089,4229.837041666667,0.7736215261664027
2405,4,966.3,241.575,0.2699719365229951
2408,1,221.0,221.0,0.7256013146327875
2413,42,14872.212,354.1002857142857,0.7399457705176752
2414,2,334.51,167.255,0.15604926213265125
2423,12,3186.337,265.5280833333333,0.7423075031216336
2425,7,13345.643,1906.5204285714285,0.4587183652291912
2427,3,782.0,260.6666666666667,0.9545769578534731
2429,4,699.255,174.81375,0.765903472214788
2430,2,656.2,328.1,0.3269158141616758
2432,1,1117.643,1117.643,0.6805429281660109
2433,3,574.584,191.528,0.32578698435191555
2436,1,846.876,846.876,0.36143872842395586
2437,5,3838.3810000000003,767.6762000000001,0.6399349758931165
2438,2,465.70000000000005,232.85000000000002,0.9833946893160799
2440,8,23980.814000000002,2997.6017500000003,0.7479011636003777
2441,6,25195.872,4199.312,0.5205582269722794
2450,10,4964.853999999999,496.4853999999999,0.5099194833229579
2452,1,135.47,135.47,0.3455297370667869
2456,9,32092.695,3565.855,0.780380038768077
2462,57,2542471.593,44604.76478947368,0.879556520583821
2465,3,1958.4180000000001,652.806,0.6100437104044909
2466,6,40296.364,6716.060666666667,0.3401900910020189
2469,3,2007.75,669.25,0.7054973099396398
2474,3,751.5,250.5,0.7463266893704487
2475,3,3633.84,1211.28,0.4557243187763589
2477,1,221.0,221.0,0.7809846383478005
2479,7,3197.565,456.795,0.6229807090361561
2482,36,37746.045,1048.50125,0.2966536570484447
2489,2,7639.42,3819.71,0.6033873275061017
2491,5,805.0699999999999,161.01399999999998,0.7217562574568043
2492,15,4455.951,297.0634,0.9869534853475995
2494,16,7874.858,492.178625,0.28593059030070134
2496,13,6160.652,473.8963076923077,0.025159581238113127
2497,3,4246.200000000001,1415.4000000000003,0.5869074568059083
2500,10,1220.2,122.02000000000001,0.10131074479601176
2503,4,19178.42,4794.605,0.9912730458681609
2505,3,1008.94,336.31333333333333,0.6933663669257267
2509,1,3688.0,3688.0,0.7074604171743547
2512,14,4326.2,309.0142857142857,0.761099352397285
2514,1,215.2,215.2,0.7964705365858044
2519,142,70876.543,499.1305845070423,0.010420254765929893
2520,7,7881.915,1125.9878571428571,0.19961699292853652
2524,4,1100.0,275.0,0.9463580339455289
2533,1,280.9,280.9,0.7044518249882732
2537,3,501.0,167.0,0.08886156925693023
2540,15,2724.26,181.61733333333333,0.5205544160298092
2541,6,1648.1,274.68333333333334,0.2953585462978183
2546,8,41176.544,5147.068,0.06515582091591876
2553,6,1647.7,274.6166666666667,0.6009416656311154
2557,2,524.653,262.3265,0.8174255073570595
2562,3,257.055,85.685,0.10981770011823178
2568,2,345.315,172.6575,0.5191647217842963
2579,7,82113.322,11730.474571428571,0.0062715156570811725
2584,16,11012.366,688.272875,0.4288256802763616
2587,12,2359.645,196.63708333333332,0.35531399704232836
2590,143,480441.548,3359.731104895105,0.5988583677096719
2593,2,561.0,280.5,0.8492758952768844
2595,1,1.0,1.0,0.6708052040053183
2596,7,5452.476000000001,778.925142857143,0.5074235167528537
2597,200,2135802.035,10679.010175000001,0.9664401537747755
2599,4,943.9,235.975,0.5666563162431697
2603,1,161.5,161.5,0.24714185555122137
2604,1,1.0,1.0,0.40689638443053244
2608,9,2024.7,224.96666666666667,0.2506982008770313
2610,9,719.4,79.93333333333334,0.4741162219451892
2611,15,24035.826,1602.3884,0.23812974387819863
2615,9,7054.039,783.7821111111111,0.8424531001775806
2628,8,8.0,1.0,0.5096967632270039
2630,1,647.42,647.42,0.940669328267562
2634,19,57719.785,3037.8834210526315,0.307518811028771
2635,17,1212.788,71.34047058823529,0.9967201420830599
2643,6,1515.673,252.61216666666667,0.7634532832157273
2647,2,8894.717,4447.3585,0.9606398285843812
2648,18,2444.967,135.8315,0.9275062761168029
2654,14,41644.299,2974.5927857142856,0.870214529659857
2655,4,1125.579,281.39475,0.35180346267714235
2656,43,17720.186999999998,412.09737209302324,0.5701928673933618
2662,7,13371.982,1910.2831428571428,0.05468608574408651
2663,18,6677.0,370.94444444444446,0.6406555034776242
2665,3,153.52499999999998,51.17499999999999,0.5511874689017816
2667,20,1484.8,74.24,0.5792671685228197
2668,56,98345.658,1756.172464285714,0.044794809276251346
2669,3,227.1,75.7,0.9409244251833048
2670,1,468.87,468.87,0.2045311749945451
2672,2,617.06,308.53,0.4715563075337408
2674,2,6386.319,3193.1595,0.9919830471730514
2676,2,0.0,0.0,0.8541401398492876
2683,6,26155.527,4359.2545,0.9614974769803407
2691,3,1095.0,365.0,0.5520992571758556
2692,21,4534.9,215.94761904761904,0.8528845016648239
2693,3,5685.72,1895.24,0.9187215702348877
2697,7,1401.4,200.20000000000002,0.5292732627684087
2699,6,1064.69,177.44833333333335,0.29085214168338724
2705,3,600.0,200.0,0.5899857883823447
2707,10,55818.55499999999,5581.8555,0.824882985775705
2709,15,268748.217,17916.5478,0.9960176891936533
2710,30,2062.08,68.736,0.5987501275229541
2711,3,0.0,0.0,0.27186301306299343
2712,6,3533.14,588.8566666666667,0.5449409708813464
2717,1,2110.943,2110.943,0.6898382418887361
2729,12,1917.066,159.7555,0.25724674172738027
2730,27,11639.592,431.096,0.061350125969922176
2731,6,1754.3999999999999,292.4,0.7385726625042134
2743,6,133.25,22.208333333333332,0.056722267589035424
2745,1,0.6,0.6,0.5268055552857364
2746,7,3693.134,527.5905714285715,0.5458717920772632
2748,4,1609.781,402.44525,0.49634568705082527
2749,16,13256.181999999999,828.5113749999999,0.9794434543421298
2751,83,90840.90299999999,1094.4687108433734,0.4526130553609
2752,11,2630.175,239.1068181818182,0.7516027354238471
2758,2,1.6,0.8,0.3490937361909192
2759,462,1781.8999999999999,3.8569264069264064,0.39811967093463363
2760,1382,541425.664,391.7696555716353,0.4407294495582884
2761,6,4621.86,770.31,0.6082711763364042
2771,3,841.9,280.6333333333333,0.7628810204989777
2772,8,1647.8000000000002,205.97500000000002,0.7070324820386537
2773,88,304808.062,3463.727977272727,0.3035422400821245
2780,4,894.9000000000001,223.72500000000002,0.3902275421500261
2786,6,8816.247,1469.3745,0.9751589637347554
2787,18,94235.469,5235.303833333333,0.5844224125127526
2790,1,1.0,1.0,0.19574979553358585
2791,3,27856.923,9285.641,0.18236691743602307
2797,3,1920.0,640.0,0.06131544267372513
2802,1,214.8,214.8,0.1695522906348026
2804,5,611.595,122.319,0.2885436312342594
2805,687,117762.191,171.41512518195051,0.9963492749372452
2807,1,885.408,885.408,0.603866828080991
2809,1,221.0,221.0,0.7583530742657364
2812,12,9520.632,793.386,0.683007744156039
2813,466,3526071.134,7566.676253218884,0.7374271128731565
2814,6,1842.318,307.053,0.47317224974371175
2815,1,503.97,503.97,0.8174703719279892
2819,7,6392.237999999999,913.1768571428571,0.27667413159893994
2820,40,100255.73,2506.39325,0.6594368708408683
2824,476,37023.458999999995,77.78037605042016,0.44080981232672156
2831,1,200.0,200.0,0.763078145894109
2832,15,4367.186,291.14573333333334,0.496042877047536
2834,31,12301.766,396.83116129032254,0.37682221065635035
2842,108,1034920.532,9582.597518518518,0.3313701958513502
2843,6,56637.271,9439.545166666667,0.809028445924683
2845,26,89338.288,3436.088,0.19438841065472823
2849,1,0.6,0.6,0.8424993418269119
2854,1,214.0,214.0,0.8171850956416715
2855,2,0.0,0.0,0.14770244587212744
2860,8,10569.083,1321.135375,0.16955536265952809
2863,3,1761.81,587.27,0.4430577259489724
2864,4,17574.101000000002,4393.525250000001,0.7833230273837137
2865,23,25417.017,1105.0876956521738,0.7024499619474301
2869,65,13806.113,212.40173846153846,0.7432338786288245
2873,9,5337.531,593.059,0.5056253176241338
2874,57,30960.0,543.1578947368421,0.8464940765347898
2875,5,181.5,36.3,0.7887432174723705
2877,305,228577.932,749.4358426229509,0.2918123543946841
2878,2,61.885,30.9425,0.3464878801474094
2879,9,13790.0,1532.2222222222222,0.2805203986916539
2880,1,5396.19,5396.19,0.3514090515430387
2881,3,9482.48,3160.8266666666664,0.8437212441718024
2883,4,1255.0,313.75,0.5156143127356598
2884,15,3878.499,258.5666,0.5055819923337005
2885,17,4684.95,275.58529411764704,0.8624027033245762
2888,6,5497.47,916.245,0.6918133797565551
2889,2,794.1400000000001,397.07000000000005,0.6364667970275102
2896,3,6682.191,2227.397,0.7799499509106477
2898,6,45813.0,7635.5,0.2196670583528375
2899,9,1039402.515,115489.16833333333,0.6289795914250071
2900,11,13663.478,1242.1343636363636,0.43625678244634325
2901,8,83752.03300000001,10469.004125000001,0.4943332396427733
2902,22,59103.696,2686.5316363636366,0.6399505675848964
2903,11,5258.167,478.0151818181819,0.7877529823969122
2904,7,3021.8999999999996,431.69999999999993,0.6303057053111998
2905,12,19550.0,1629.1666666666667,0.5558537382446056
2906,23,634898.71,27604.291739130433,0.5351226814672321
2908,12,85191.196,7099.266333333333,0.5448747651511981
2909,25,540783.003,21631.32012,0.6412946486070582
2910,3,30964.489999999998,10321.496666666666,0.9866589772732162
2911,6,331357.974,55226.329,0.5316934040661494
2912,3,5509.6900000000005,1836.5633333333335,0.5492706987711146
2913,22,3580.7,162.7590909090909,0.3979763379689757
2917,57,51997.1,912.2298245614035,0.4156670599484702
2921,53,327677.4,6182.592452830189,0.26555585012155813
2922,13,1.7999999999999998,0.13846153846153844,0.7772396681575245
2924,3,2943.48,981.16,0.2718262079964492
2926,9,2245.752,249.528,0.09373342919699768
2927,3,537.3,179.1,0.9244660548437896
2931,17,19629.938,1154.7022352941176,0.5870780588894435
2935,85,1326397.71,15604.67894117647,0.8912613091400059
2936,31,591918.666,19094.15051612903,0.29802740662595895
2937,3,663.0,221.0,0.02283271600180159
2938,9,8031.6900000000005,892.4100000000001,0.29402752945390354
2941,3,30523.5,10174.5,0.5369448329044368
2943,5,1803.6750000000002,360.735,0.6680361470481639
2944,1,2665.0,2665.0,0.25650757893247833
2947,2,1.0,0.5,0.24864154010754635
2948,3,1.7999999999999998,0.6,0.8701652695675921
2954,12,9863.202,821.9335,0.6858509883284022
2956,3,13317.630000000001,4439.21,0.7869679789595693
2957,3,2.0,0.6666666666666666,0.19791244644258343
2960,11,5750.593,522.7811818181818,0.8902006616300978
2963,2,1800.0,900.0,0.8795897525848639
2965,3,1510.125,503.375,0.5967957318217797
2966,3,18719.324999999997,6239.774999999999,0.21662549722265423
2967,4,2320.0,580.0,0.635796313829127
2968,2,1511.0,755.5,0.7327806749483086
2969,6,2628.0,438.0,0.2619435052272514
2970,13,3257.3,250.56153846153848,0.4088426231326189
2971,10,26062.170000000002,2606.217,0.7773576132903423
2972,3,13560.0,4520.0,0.9992046491797232
2973,5,1348.055,269.611,0.06329087846101189
2974,4,1722.9299999999998,430.73249999999996,0.5060333819839542
2975,4,859.2,214.8,0.08459380877253964
2976,3,4009.2000000000003,1336.4,0.22268369785138387
2979,3,10902.0,3634.0,0.22066381116563416
2980,19,6017.797,316.72615789473684,0.4999858568111092
2981,3,1510.125,503.375,0.7195521595661813
2983,3,644.4000000000001,214.80000000000004,0.15997976136418735
2984,3,1511.91,503.97,0.43759498545727216
2985,3,2735.235,911.745,0.8300357046709433
2986,17,1497.2420000000002,88.07305882352942,0.645684946332009
2987,6,668.8349999999999,111.47249999999998,0.4136647035154327
2988,6,304.66499999999996,50.777499999999996,0.8764425603392318
2989,96,137006.956,1427.1557916666668,0.46588816520704834
2990,40,440013.38,11000.3345,0.9391577544312536
2992,6,7887.599999999999,1314.6,0.29955955253351285
2993,62,50129.324,808.5374838709678,0.7336125795324305
2995,1,0.0,0.0,0.15357644424631856
2996,5,99579.415,19915.882999999998,0.3621906111405313
2997,17,10628.453,625.2031176470588,0.3486216582371984
2998,3,821.502,273.834,0.2335200415945876
2999,3,663.0,221.0,0.6559620993992789
3002,52,362697.69,6974.955576923077,0.33388647606410693
3003,107,5385.37,50.33056074766355,0.3130960447233284
3004,3,216.29999999999998,72.1,0.4259767274812506
3005,5,1085.9,217.18,0.6558497836312002
3006,9,2374.919,263.8798888888889,0.17231124803719788
3007,6,20718.888,3453.1479999999997,0.5321496172609688
3008,49,399862.033,8160.449653061224,0.20426527639328385
3009,1,78.545,78.545,0.7792704556017569
3010,1,280.9,280.9,0.5365348670804566
3014,3,663.0,221.0,0.32284245213626894
3015,4,1223.74,305.935,0.1777828704988098
3016,3,663.0,221.0,0.07505719771215902
3017,3,2036.685,678.895,0.7736661360807352
3018,6,257.055,42.8425,0.6016127248533866
3019,3,801.1560000000001,267.052,0.1255087152757275
3020,3,5550.78,1850.26,0.922266934840999
3021,61,309855.158,5079.59275409836,0.24198577621492645
3022,3,29085.017999999996,9695.006,0.0751092823027113
3023,145,766442.02,5285.807034482758,0.09418890187820361
3024,6,108000.0,18000.0,0.03144277884686775
3025,3,59944.950000000004,19981.65,0.9196727585752068
3026,3,18403.35,6134.45,0.625998705598949
3028,13,3624.0,278.7692307692308,0.001653042888698053
3030,6,1445.4,240.9,0.22341631993069944
3031,3,137552.22,45850.74,0.9657785238620579
3032,6,12198.75,2033.125,0.9623650985843469
3034,5,150964.415,30192.883,0.04740248322794416
3037,34,71122.4,2091.8352941176468,0.9757517453099848
3038,8,2062.1000000000004,257.76250000000005,0.20946129459018703
3039,2,860.2,430.1,0.7426342893336153
3041,3,788.226,262.742,0.06598069724328992
3042,4,194.39999999999998,48.599999999999994,0.4901061071056444
3043,6,291.909,48.6515,0.8665806345091838
3047,7,2639.2599999999998,377.03714285714284,0.8400073873516407
3048,4,62570.509,15642.62725,0.7151240690780276
3049,3,2340.0,780.0,0.7434856956878684
3050,9,8279.699,919.9665555555556,0.7632306804462398
3051,3,15795.545999999998,5265.182,0.3090236568151171
3052,9,5247.0,583.0,0.6881848138686918
3054,6,5149.5,858.25,0.09151492295341956
3055,3,795.0,265.0,0.31283806565339634
3056,14,4946.1,353.29285714285714,0.9507315902672733
3057,4,2697.25,674.3125,0.009702103481140867
3058,10,3847.0950000000003,384.70950000000005,0.358245612296074
3060,3,477.264,159.088,0.6352105436812203
3061,4,943.9,235.975,0.9693775802865707
3062,13,3030.523,233.11715384615385,0.3130327654705308
3063,29,4074324.398,140493.9447586207,0.18962887008457951
3064,13,2997.9,230.6076923076923,0.5517416873653354
3066,5,2355.24,471.04799999999994,0.3376373262698653
3067,27,16384.538,606.8347407407408,0.2696687259978827
3068,11,1037.816,94.3469090909091,0.6578058129138857
3069,7,4619.017,659.8595714285714,0.17024694224398051
3070,3,877.1999999999999,292.4,0.20897707121751474
3071,4,710.0,177.5,0.9147347944663494
3073,3,943.257,314.419,0.09938472556750433
3074,5,1763.0100000000002,352.60200000000003,0.28321960991624706
3075,4,2894.1,723.525,0.921986360039783
3076,7,2753.1,393.3,0.7581995857895791
3077,19,496758.493,26145.183842105263,0.6340632907202586
3078,10,5852.924,585.2924,0.07468574628347735
3079,3,1511.91,503.97,0.9369485925606189
3080,3,877.1999999999999,292.4,0.25469155934662224
3081,20,119325.453,5966.27265,0.49279868152033124
3082,6,342.735,57.1225,0.3628864498968255
3083,5,1.6,0.32,0.03011589191006836
3084,31,2295.739,74.05609677419355,0.3207474162844114
3085,3,8115.0,2705.0,0.6797244884103641
3086,4,1002.0,250.5,0.2950593715315999
3087,9,165794.0,18421.555555555555,0.3005146039701626
3088,27,454318.268,16826.602518518517,0.7778911203502893
3090,3,1511.91,503.97,0.6381495623078899
3091,9,1704.856,189.42844444444444,0.5042079018684957
3092,3,5640.0,1880.0,0.3769518904879188
3093,3,10361.7,3453.9,0.15178607115727583
3097,12,4041.164,336.76366666666667,0.8003920960533858
3098,59,116.60000000000001,1.9762711864406781,0.09327857181708021
3099,17,2459.9,144.70000000000002,0.7326900071284715
3101,14,14316.5,1022.6071428571429,0.04107603083690348
3103,45,37000.0,822.2222222222222,0.7603571333269578
3105,11,23686.794,2153.3449090909094,0.9142509742664634
3107,5,14344.2,2868.84,0.6635239174455522
3108,10,321.71999999999997,32.172,0.0743919583942868
3109,24,14311.427,596.3094583333333,0.7978899279782516
3110,16,12145.166,759.072875,0.6661956914044855
3111,33,181849.525,5510.591666666666,0.7411664571032421
3112,19,93548.075,4923.582894736842,0.4092684752623058
3114,72,376509.929,5229.3045694444445,0.29170019459341745
3115,9,9316.955,1035.2172222222223,0.9685205563764956
3116,4,604.8149999999999,151.20374999999999,0.35344059200621414
3117,15,21290.885000000002,1419.3923333333335,0.8022747023438939
3118,2,7459.136,3729.568,0.5448942299525371
3119,14,16258.883,1161.3487857142857,0.8376939380792779
3120,15,2363.675,157.57833333333335,0.9075534762840083
3121,34,25204.023,741.2947941176471,0.2175735129916172
3122,24,11287.298,470.3040833333334,0.66508055756765
3123,1,2780.42,2780.42,0.7292917056903314
3124,51,81524.707,1598.5236666666665,0.08744103909360168
3125,37,17213.922,465.2411351351351,0.4669459061507272
3126,16,15224.5,951.53125,0.4758865546101647
3128,444,14870.099999999999,33.491216216216216,0.9001732747865341
3129,6,29653.22,4942.203333333334,0.142681700304657
