CustomerKey,TotalInvoices,TotalRevenue,AvgInvoiceValue,RiskScore
3130,3,9450.0,3150.0,0.5783717314567572
3131,3,2786.3999999999996,928.7999999999998,0.005089345088817976
3132,5,2751.8999999999996,550.3799999999999,0.7592748161180526
3136,8,5279.974,659.99675,0.43729015099387203
3137,24,80044.461,3335.1858749999997,0.17129062241779103
3138,7,22462.787999999997,3208.969714285714,0.632035870085089
3139,5,149.37,29.874000000000002,0.06703825466707003
3140,3,9542.145,3180.715,0.4564327141996618
3141,2,32642.100000000002,16321.050000000001,0.35862610361654845
3142,14,10983.989000000001,784.570642857143,0.3475653801727162
3143,3,1511.91,503.97,0.6258425923265648
3144,5,2394.8999999999996,478.9799999999999,0.2403070991594537
3145,9,5292.942,588.1046666666666,0.8261108727582024
3146,7,27858.686,3979.8122857142857,0.09516462699240957
3147,33,3679.4,111.4969696969697,0.0025661070069333825
3148,15,883.65,58.91,0.9811303273292885
3150,3,3183.924,1061.308,0.0014537766763006443
3151,3,61103.700000000004,20367.9,0.7814739511842616
3152,7,9409.800000000001,1344.257142857143,0.7133111726916344
3153,11,2451.04,222.82181818181817,0.3835146150187463
3154,13,8664.047,666.4651538461538,0.8163791466510764
3155,13,291.4,22.415384615384614,0.8245986661979208
3156,5,265.38,53.076,0.23077582742156622
3157,153,28506.576999999997,186.31749673202611,0.5086774412147728
3159,58,43533.154,750.5716206896552,0.7013898596403966
3162,3,2290.17,763.39,0.5094836143369783
3164,7,4619.146,659.8779999999999,0.8394557950598209
3166,11,8027.5109999999995,729.7737272727272,0.9423844676262317
3167,31,19899.325,641.9137096774194,0.7536923393076027
3169,8,282.34000000000003,35.292500000000004,0.26769142044308414
3170,4,2932.504,733.126,0.03688590450509854
3172,2,358.2,179.1,0.0878303266738345
3173,1,250.5,250.5,0.245350364702414
3174,3,1587.2800000000002,529.0933333333334,0.2217224718239773
3175,4,10502.088,2625.522,0.21656697278371773
3176,16,9749.273,609.3295625,0.3353108295755449
3177,25,43524.282,1740.97128,0.322659284711586
3178,6,1930.82,321.80333333333334,0.7428980158973509
3179,2,1100.0,550.0,0.4097970487092537
3181,3,157.085,52.36166666666667,0.2766625660645049
3182,9,4319.74,479.9711111111111,0.8549910598017201
3184,2,524.8,262.4,0.8335623713141822
3185,2,501.0,250.5,0.2553580921113974
3186,2,11221.382,5610.691,0.34728592318635776
3187,17,11723.826000000001,689.6368235294118,0.3015010678099759
3188,5,3656.0989999999997,731.2198,0.12009445288721476
3189,3,65324.452000000005,21774.817333333336,0.9548034494163666
3191,15,9196.682999999999,613.1121999999999,0.8409049567855745
3192,12,122629.26000000001,10219.105000000001,0.5880233530757457
3193,1,280.9,280.9,0.8873348827406627
3194,5,34373.36,6874.6720000000005,0.5575620885898769
3195,56,23591.652000000002,421.27950000000004,0.5185757273504639
3196,4,982.9599999999999,245.73999999999998,0.5993413933233703
3197,3,196.95,65.64999999999999,0.6447101001496887
3198,7,350.09000000000003,50.01285714285715,0.3451185217557925
3199,3,16772.782,5590.927333333333,0.9752676531636416
3200,9,2444.14,271.5711111111111,0.007986733391028955
3201,31,8954.895,288.8675806451613,0.35225949441254567
3202,4,721.992,180.498,0.6327443545050486
3203,4,5602.28,1400.57,0.6082277964978271
3204,5,9450.0,1890.0,0.8592653219091844
3205,3,2377.178,792.3926666666666,0.31493289775811073
3206,5,3119.622,623.9244,0.37008076056622274
3207,3,107.571,35.857,0.2970839945881627
3208,5,420.376,84.0752,0.2932940970522874
3209,2,1007.94,503.97,0.23285980790391936
3211,2,442.0,221.0,0.4029633496909736
3212,2,3130.0,1565.0,0.0542225271678769
3213,9,243.78,27.086666666666666,0.25989534483732124
3214,12,607.5999999999999,50.633333333333326,0.20325114115993004
3215,6,76089.25499999999,12681.542499999998,0.47435664319091086
3216,20,44225.955,2211.29775,0.7523164810009613
3217,3,988.3100000000001,329.43666666666667,0.6940267160410073
3218,1,3784.36,3784.36,0.12330718479167035
3219,1,195.165,195.165,0.23759392254943235
3220,2,501.0,250.5,0.2876176688758175
3222,12,1934.425,161.20208333333332,0.37684270974322154
3223,1,214.8,214.8,0.617617137618196
3224,4,92489.44,23122.36,0.6778210950569779
3225,2,442.0,221.0,0.6729881834331647
3226,5,555.836,111.16720000000001,0.23654853316802849
3227,6,1745.1599999999999,290.85999999999996,0.14922748704680866
3228,19,544.0799999999999,28.635789473684206,0.9800370650211137
3229,6,201.73000000000002,33.62166666666667,0.8507157774104555
3231,1,221.0,221.0,0.21242476497706142
3232,2,1120.28,560.14,0.8324036578657565
3234,1,250.5,250.5,0.8524403893495068
3235,6,98371.84700000001,16395.307833333336,0.00919827390071204
3238,7,35325.705,5046.529285714286,0.38172390091942143
3239,2,314.222,157.111,0.9050961182797532
3240,29,7821.0,269.6896551724138,0.08735347452129316
3241,6,1734.247,289.0411666666667,0.84269302258349
3242,1,120.79,120.79,0.4021085096929736
3243,15,59619.884,3974.658933333333,0.05212165872655983
3245,674,170847.99,253.4836646884273,0.4501844042789762
3246,1,12393.783,12393.783,0.5482124071633848
3248,2,10660.800000000001,5330.400000000001,0.03157361501410194
3249,14,8231.778,587.9841428571428,0.44656984275950085
3250,13,5804.432,446.49476923076924,0.9527573053932379
3251,1,9304.16,9304.16,0.18476320097686605
3252,1,503.97,503.97,0.10885838076779475
3253,2,1141.288,570.644,0.09475862395514112
3254,5,1112.5,222.5,0.4741503639900827
3255,6,1005.42,167.57,0.5008677712412912
3257,4,405.815,101.45375,0.3940213681381255
3258,1,50.0,50.0,0.15772822742576642
3259,1,292.4,292.4,0.11347758568913124
3260,1,503.97,503.97,0.6849950175387771
3261,1,292.4,292.4,0.9170042472058019
3262,7,4573.979,653.4255714285715,0.8418670346298958
3263,67,781.2239999999999,11.660059701492536,0.6248918158134976
3266,7,6835.621,976.5172857142858,0.5534087322227228
3267,1,214.8,214.8,0.9215164823003651
3268,7,363668.408,51952.629714285715,0.5665805706437937
3270,12,21165.426000000003,1763.7855000000002,0.14314275678153132
3271,4,14280.51,3570.1275,0.9852308817909895
3273,2,18339.295,9169.6475,0.005889843787382221
3274,4,987.72,246.93,0.47312334070791573
3275,1,292.4,292.4,0.4532959712537806
3276,2,471.54,235.77,0.7994753850480354
3277,2,836.5799999999999,418.28999999999996,0.21022366275149595
3278,2,429.6,214.8,0.4290904993517838
3279,2,429.6,214.8,0.02203881879014047
3280,2,501.4,250.7,0.32056243813838026
3282,2,215.4,107.7,0.4311873678626449
3285,6,83506.396,13917.732666666665,0.7482585208148831
3287,2,430.0,215.0,0.055077980507894364
3288,4,25393.309999999998,6348.327499999999,0.35277730487665193
3289,2,4053.695,2026.8475,0.9922538781554693
3290,59,49056.74,831.4701694915254,0.8138261735371533
3293,5,1670.99,334.198,0.6509380565420596
3294,1,1300.0,1300.0,0.7499396937557323
3295,2,489.6,244.8,0.024816674987934495
3297,8,6988.396000000001,873.5495000000001,0.8791720818452968
3298,1,859.023,859.023,0.8752639386475265
3300,10,28226.75,2822.675,0.07850017669687581
3301,2,180.29,90.145,0.0749014934342982
3302,1,221.0,221.0,0.799412079421153
3304,2,477.19999999999993,238.59999999999997,0.8866521320739644
3305,3,2017.453,672.4843333333333,0.1639890825053809
3306,21,29090.675,1385.270238095238,0.4894362480046651
3307,1,3200.0,3200.0,0.557211932530602
3310,2,1029.964,514.982,0.17484537251570065
3311,2,2344.3720000000003,1172.1860000000001,0.2830254182779074
3312,2,21282.84,10641.42,0.7104125739872778
3313,2,86.285,43.1425,0.18485310841872615
3315,1,6320.76,6320.76,0.772217743234428
3316,1,214.8,214.8,0.5251424530712321
3319,4,1644.6,411.15,0.9581779409765564
3320,4,1253.578,313.3945,0.40183639342276134
3321,2,429.6,214.8,0.5327797889834622
3322,7,189287.202,27041.028857142857,0.17145600930410165
3324,30,35494.12,1183.1373333333333,0.0006842675085989569
3327,6,2746.545,457.7575,0.6744099119080011
3329,5,2321.022,464.20439999999996,0.6422212303415467
3331,2,244.2,122.1,0.2071505722782131
3332,3,17549.3,5849.766666666666,0.07238948476649232
3337,2,543.3,271.65,0.7130841293550572
3338,63,736566.11,11691.525555555556,0.12387277273794461
3340,3,196.89499999999998,65.63166666666666,0.9166968630479562
3341,4,1925.0,481.25,0.6544253646491117
3343,1,503.97,503.97,0.10233375338743256
3344,1,503.97,503.97,0.6850212710683115
3346,1,250.5,250.5,0.09768626595031549
3347,5,1000.86,200.172,0.3095668927457006
3348,1,214.8,214.8,0.5819441312930451
3349,13,8474.606,651.8927692307692,0.1977721270614996
3351,7,7130.937,1018.7052857142857,0.20201977078628364
3352,5,584.765,116.953,0.5042117490495291
3353,1,250.5,250.5,0.8866591551089209
3354,53,78147.894,1474.4885660377358,0.3750172709908963
3355,3,1568.635,522.8783333333333,0.7459570116591343
3357,9,3975.8540000000003,441.76155555555556,0.5017164552663096
3358,3,43551.896,14517.298666666667,0.2620701489740732
3359,1,0.0,0.0,0.8351562314431832
3360,53,436252.258,8231.174679245283,0.3838807001674701
3361,1,221.0,221.0,0.9534632273736285
3362,4,5248.955,1312.23875,0.1711801042157941
3363,1,2488.221,2488.221,0.08081973866361081
3365,6,7066.097,1177.6828333333333,0.5543485388845214
3366,10,1678.526,167.8526,0.8798302807738605
3367,2,17757.698,8878.849,0.11773509430911011
3370,6,4434.428,739.0713333333333,0.3097375739000666
3371,1,13060.325,13060.325,0.35804433324867746
3372,6,3173.721,528.9535,0.006072269339940317
3373,4,690.8149999999999,172.70374999999999,0.6587480851598466
3375,2,2628.898,1314.449,0.8431242547058541
3376,1,0.6,0.6,0.22857959786290216
3377,2,11884.458,5942.229,0.3287663666846411
3378,2,3871.611,1935.8055,0.19047252803974202
3379,1,250.5,250.5,0.6495712785512178
3380,2,1678.9869999999999,839.4934999999999,0.7129523702161498
3381,2,449.83,224.915,0.49776367416019107
3383,1,280.5,280.5,0.2499935967904129
3384,1,695.56,695.56,0.4439880315050716
3386,2,1823.8819999999998,911.9409999999999,0.5158625581987107
3387,2,1823.8819999999998,911.9409999999999,0.032841779609997346
3388,4,517.28,129.32,0.4347114139490501
3389,1,1731.0,1731.0,0.9836347315287344
3390,4,36778.596,9194.649,0.5250006097026291
3391,1,230.0,230.0,0.21393821408158675
3392,13,32107.948,2469.842153846154,0.5234326411025215
3393,7,916.583,130.94042857142855,0.01376455329598314
3394,2,6488.340999999999,3244.1704999999997,0.0010510822594198554
3395,1,214.8,214.8,0.10567771920190716
3396,1,250.5,250.5,0.24894773282795457
3397,8,5788.192,723.524,0.678211695485367
3398,16,77366.508,4835.40675,0.8904851528308677
3402,13,68298.6,5253.738461538462,0.5021802387251258
3403,1,101.0,101.0,0.11718732727445158
3404,6,3869.178,644.8629999999999,0.9131174993220301
3405,2,501.0,250.5,0.2918203674992683
3406,1,214.8,214.8,0.14546482191888088
3407,3,1381.81,460.6033333333333,0.8258013683700519
3408,2,67.24,33.62,0.24683051435214975
3409,4,1002.0,250.5,0.7389563976564613
3411,2,794.54,397.27,0.6470208312821827
3412,12,4844.197,403.68308333333334,0.9376924264921586
3413,4,2529.383,632.34575,0.3656195015608614
3414,4,2881.402,720.3505,0.572888876337825
3416,7,20423.67,2917.6671428571426,0.534896571166953
3420,1,440.0,440.0,0.5767868174855635
3424,3,2072.956,690.9853333333334,0.8516740536590355
3425,4,352.26,88.065,0.625760475064531
3427,1,215.2,215.2,0.7125944582781858
3428,3,2896.911,965.6370000000001,0.6741526895567822
3429,4,8514.1,2128.525,0.3927440995638003
3431,10,3672.973,367.2973,0.975286015788336
3433,1,304.3,304.3,0.43373223221177304
3435,4,282.7,70.675,0.14603148160747248
3436,1,250.5,250.5,0.1328762864987295
3437,2,5229.091,2614.5455,0.13605791966225556
3438,1,351.9,351.9,0.7476478296645221
3440,1,7739.154,7739.154,0.6415836217583003
3441,2,580.73,290.365,0.2489682130232025
3442,1,133.328,133.328,0.3670762689281617
3443,1,12966.748,12966.748,0.2871859328504943
3444,1,125.545,125.545,0.8190820563812615
3445,3,14576.8,4858.933333333333,0.11992602195112378
3446,1,100.0,100.0,0.8646950208983009
3448,46,283728.4,6168.0086956521745,0.6528492186995499
3451,7,1078.535,154.07642857142858,0.9910289578079782
3452,1,214.8,214.8,0.4253564165490441
3453,4,566.0699999999999,141.51749999999998,0.7923720962482248
3456,2,1124.8,562.4,0.07193557402808082
3457,3,1848.29,616.0966666666667,0.6957820179738147
3459,1,214.8,214.8,0.8589763742360039
3461,1,2030.0,2030.0,0.42772548646114517
3463,2,225.515,112.7575,0.9818203559358967
3467,1,127.93,127.93,0.6476530195145378
3468,4,6669.758,1667.4395,0.5718509247446454
3469,2,97.469,48.7345,0.4521014020879982
3470,4,6558.25,1639.5625,0.17547562138907435
3471,2,31473.58,15736.79,0.8258805140626694
3472,4,216.60000000000002,54.150000000000006,0.8150687018841924
3477,3,516.173,172.05766666666668,0.8958600865724983
3478,2,384.38,192.19,0.047395305908900176
3485,1,215.2,215.2,0.6949618004132305
3487,1,890.24,890.24,0.000760963450208707
3488,2,198.74,99.37,0.4148413613422922
3489,2,1136.7,568.35,0.8952353665555061
3490,5,3356.874,671.3747999999999,0.22202790447990184
3494,1,214.8,214.8,0.5999927850951342
3499,3,161.855,53.95166666666666,0.8776410183292989
3504,1,511.871,511.871,0.8126988259272832
3507,2,203.2,101.6,0.2364530772186505
3508,1,214.8,214.8,0.8502703619084193
3509,1,483.8,483.8,0.4069299683690265
3510,1,215.2,215.2,0.22136133602246189
3511,1,215.2,215.2,0.9312262319932055
3512,1,8500.0,8500.0,0.9350354713759265
3513,34,266991.074,7852.678647058824,0.4720037242351788
3515,1,214.8,214.8,0.9912406813376115
3518,11,5752.7699999999995,522.9790909090908,0.9490962775795236
3519,1,214.8,214.8,0.889289371221712
3520,5,3420.923,684.1845999999999,0.5032579694364993
3521,1,250.5,250.5,0.3725507501460026
3523,1,250.9,250.9,0.8646061259266365
3524,3,2793.931,931.3103333333333,0.7727411299271585
3525,1,579.34,579.34,0.901271176713205
3526,13,4583.650000000001,352.58846153846156,0.0801692505420849
3527,14,503727.29,35980.52071428571,0.19955119091334828
3528,2,885.752,442.876,0.3970296639071983
3532,19,38534.08,2028.1094736842106,0.6415564510896894
3533,2,217.7,108.85,0.1899291247848588
3535,1,215.2,215.2,0.8772288668705649
3536,3,14370.834,4790.278,0.09168248527348377
3537,2,352.5,176.25,0.44682223019736966
3538,2,290.37,145.185,0.8098630127322979
3539,2,907.3149999999999,453.65749999999997,0.026298092356099367
3540,2,2301.7,1150.85,0.36590122722818574
3541,143,141645.167,990.5256433566433,0.9287068829937198
3542,2,1005.033,502.5165,0.3883986406602188
3547,4,5067.582,1266.8955,0.9255204694323067
3548,8,4315.457,539.432125,0.14698917351921725
3549,1,214.8,214.8,0.9869576390185014
3550,1,221.0,221.0,0.1345976766880067
3551,1,215.2,215.2,0.24204820152375328
3552,3,966.502,322.1673333333333,0.878532933963651
3553,3,1181.266,393.75533333333334,0.309440795819217
3555,13,10046.145,772.7803846153846,0.43357329472256056
3558,1,360.468,360.468,0.5823683706322406
3559,1,1063.27,1063.27,0.7694298706052515
3560,2,277.675,138.8375,0.8329000912546015
3564,1,250.5,250.5,0.8754089651693393
3565,2,275.495,137.7475,0.7159019847294704
3566,3,1220.708,406.9026666666667,0.14416664304771964
3570,2,15130.0,7565.0,0.46894652459427244
3571,12,6024.179,502.0149166666667,0.31443025800763835
3572,1,366.123,366.123,0.09774346707232084
3574,1,330.0,330.0,0.64932843487914
3575,2,2330.0,1165.0,0.8861830998598179
3576,1,217.0,217.0,0.488901533285251
3577,1,0.0,0.0,0.16299464722558266
3579,1,292.4,292.4,0.4819083178428377
3580,4,2894.8,723.7,0.6998293406658677
3593,6,2825.6730000000002,470.94550000000004,0.4562683437025894
3594,3,24974.439,8324.813,0.3323590071042465
3595,2,17362.6,8681.3,0.2940366521835601
3596,1,0.6,0.6,0.7261494890569328
3597,2,1112.252,556.126,0.6189784105014886
3598,17,9415.383,553.8460588235293,0.8375776680653106
3599,1,29190.0,29190.0,0.8777251576930182
3601,1,215.2,215.2,0.9763699372973488
3602,1,215.2,215.2,0.4263085822467987
3603,2,64.265,32.1325,0.9100582612220597
3607,4,280.0,70.0,0.6080381998551314
3609,51,269375.928,5281.8809411764705,0.7181407513886766
3610,3,8383.445,2794.4816666666666,0.08260101296295752
3611,2,12199.699999999999,6099.849999999999,0.7653558324167166
3612,8,23469.651,2933.706375,0.761689686319727
3613,3,396.447,132.149,0.8452246317142081
3614,1,214.8,214.8,0.09301761576590173
3616,3,1.6,0.5333333333333333,0.8079371176689255
3617,1,215.2,215.2,0.9258522404615325
3618,2,1538.161,769.0805,0.4110316028454519
3621,10,39587.857,3958.7857000000004,0.5583636069340133
3624,1,215.2,215.2,0.8588438580777443
3625,12,278524.77499999997,23210.397916666665,0.2922356407302914
3626,2,10713.963,5356.9815,0.544151521209142
3630,2,791.8520000000001,395.92600000000004,0.28804968870228964
3632,1,352.3,352.3,0.8271911517951291
3633,32,17450.0,545.3125,0.27846412920078334
3641,1,641.22,641.22,0.6702755072116368
3642,3,9615.0,3205.0,0.8474651613052534
3643,1,1.0,1.0,0.8497379902836445
3644,2,565.0,282.5,0.7485891722652607
3647,2,419.75,209.875,0.5656921488726302
3648,2,275.973,137.9865,0.8665272309513664
3651,1,215.2,215.2,0.9760782531312235
3652,1,215.2,215.2,0.4017947376294225
3653,1,215.2,215.2,0.34956715648087155
3654,8,35031.627,4378.953375,0.0926771914538983
3657,2,990.141,495.0705,0.9942557376484714
3658,22,11773.863,535.1755909090908,0.050670738733743614
3659,1,1232.097,1232.097,0.22286668037188262
3660,2,120.595,60.2975,0.3293379291985774
3662,13,10808.895,831.4534615384616,0.6501829625224675
3664,1,1101.0,1101.0,0.12137525166300567
3665,1,625.0,625.0,0.09168474199430188
3669,35,8265.845,236.16699999999997,0.35967091694014786
3671,1,215.2,215.2,0.9403107432473604
3672,24,182707.463,7612.810958333333,0.8474807489040697
3673,2,1226.51,613.255,0.025479003222828034
3675,8,2913.424,364.178,0.4984653898846326
3676,1,250.9,250.9,0.03785852614277929
3680,1,215.2,215.2,0.809064765422216
3681,8,43808.75,5476.09375,0.8806527182245554
3683,2,13478.1,6739.05,0.4912765704495339
3684,1,215.2,215.2,0.6641769047059841
3685,4,4009.352,1002.338,0.7611634088214146
3686,1,1580.0,1580.0,0.5231991858084829
3688,2,1210.0,605.0,0.7793898381694468
3690,4,7529.299999999999,1882.3249999999998,0.7082896392970109
3691,1,900.0,900.0,0.09686819078936837
3693,2,2261.558,1130.779,0.6453737819436494
3694,15,82422.542,5494.836133333333,0.8809769990606239
3703,1,7401.0,7401.0,0.1663145925731745
3704,2,1511.08,755.54,0.20210165604785268
3707,8,8101.608,1012.701,0.9733560949144807
3708,2,1291.96,645.98,0.18325228838193075
3710,1,893.5,893.5,0.7371734866012646
3711,2,585.5999999999999,292.79999999999995,0.4972393966630858
3713,2,1052.77,526.385,0.5148160289434985
3714,4,1196.785,299.19625,0.698447742321659
3715,2,121.0,60.5,0.19600917673812235
3716,2,6395.469999999999,3197.7349999999997,0.26542633430094775
3718,3,1621.334,540.4446666666666,0.11397967011015453
3720,3,811.605,270.535,0.5040441824132789
3725,1,504.37,504.37,0.038819247859240846
3726,6,4623.194,770.5323333333334,0.2655887852818275
3727,15,3310.433,220.69553333333334,0.3958020478734493
3728,1,228.29,228.29,0.6937243039218849
3730,4,42114.525,10528.63125,0.33018585758228913
3731,1,4156.33,4156.33,0.4994476939404432
3732,4,126.57,31.6425,0.9465912582731404
3733,10,5236.364,523.6364,0.7763576932211275
3734,1,21421.0,21421.0,0.45676019361271314
3735,2,12442.1,6221.05,0.7629538727776632
3739,1,1.0,1.0,0.8166288150465413
3744,2,675.898,337.949,0.7549498457478855
3745,1,352.3,352.3,0.2249675489635885
3747,6,122180.0,20363.333333333332,0.18407065023572422
3750,3,3947.225,1315.7416666666666,0.9764898764134187
3754,3,751.5,250.5,0.03225767385924372
3756,415,729390.7880000001,1757.5681638554217,0.20982663733338536
3760,2,1078.72,539.36,0.7675327221613935
3762,12,62359.205,5196.600416666667,0.41539707030109374
3763,2,101.008,50.504,0.5151327796947232
3764,1,1183.86,1183.86,0.5556640468149108
3767,1,280.9,280.9,0.3990137766545546
3769,13,1078.355,82.95038461538462,0.7794874626517402
3770,1,1478.301,1478.301,0.7164665510847398
3773,4,23227.0,5806.75,0.5409090421278602
3777,11,959.1949999999999,87.19954545454544,0.1577747476042678
3778,2,91.786,45.893,0.6410414933010185
3781,1,854.722,854.722,0.5031486574903767
3782,1,665.0,665.0,0.2552352374357958
3783,5,16223.099,3244.6198,0.04043079935087124
3785,1,192.19,192.19,0.6991628835688231
3788,2,174.524,87.262,0.011210810526528614
3789,1,579.34,579.34,0.04221578302493301
3790,7,1427.8400000000001,203.97714285714287,0.007737011153917228
3792,1,280.9,280.9,0.44420138530465314
3795,109,128541.075,1179.2759174311927,0.2566522315527585
3796,2,505.775,252.8875,0.4232012660516662
3797,17,87215.48,5130.322352941176,0.01940038359302354
3798,2,396.60400000000004,198.30200000000002,0.4222546466041681
3799,1,6215.0,6215.0,0.21843676614725493
3801,2,831.1270000000001,415.56350000000003,0.7985062120886969
3803,2,79.005,39.5025,0.6470937793856866
3805,1,1563.3,1563.3,0.022429701807409885
3806,6,90.0,15.0,0.664580376113747
3809,2,372.328,186.164,0.8680581812865054
3810,9,733.23,81.47,0.22572976051958626
3817,51,24308.318,476.6336862745098,0.9103593633481368
3819,2,4137.436,2068.718,0.041589627807524066
3820,1,440.742,440.742,0.3044997153455612
3821,3,1446.695,482.2316666666666,0.9950890346177852
3822,1,385.89,385.89,0.5290143862509408
3823,1,579.34,579.34,0.700082281314283
3824,1,906.59,906.59,0.6914601991584259
3825,1,1850.0,1850.0,0.045951796503362785
3827,2,1485.2150000000001,742.6075000000001,0.26725141451099244
3828,6,1760.0,293.3333333333333,0.5560726153655012
3829,1,280.9,280.9,0.3514516187718143
3830,1,8500.0,8500.0,0.3049577804042435
3831,1,579.34,579.34,0.08774814269169051
3837,1,535.45,535.45,0.6344990072380493
3844,4,3224.635,806.15875,0.2427693013101967
3845,23,62637.068999999996,2723.350826086956,0.8511304085006125
3846,2,484.503,242.2515,0.8266838674290062
3847,2,1657.6529999999998,828.8264999999999,0.48250687842100803
3849,1,304.7,304.7,0.5391403608813703
3852,1,742.37,742.37,0.6527633340160788
3855,2,226.196,113.098,0.6465134996941043
3858,4,1370.438,342.6095,0.36009528501918064
3865,3,7224.817,2408.2723333333333,0.49334007792929413
3867,1,80.135,80.135,0.09471689010274797
3868,7,34639.427,4948.489571428572,0.111298309391757
3872,1,274.7,274.7,0.3697230390835754
3873,4,8827.95,2206.9875,0.14590461634511076
3874,1,1011.31,1011.31,0.16535540716369768
3876,4,1038.905,259.72625,0.91359795594706
3879,1,262.053,262.053,0.23622601707344426
3880,1,692.39,692.39,0.6025954351917547
3882,1,379.022,379.022,0.22482875093595556
3883,1,1223.25,1223.25,0.78700857661305
3884,1,185.45,185.45,0.9065289358482183
3885,1,280.9,280.9,0.8680227745635555
3886,4,7665.299999999999,1916.3249999999998,0.8129342856405798
3887,3,86647.75,28882.583333333332,0.9620539551982878
3888,1,280.9,280.9,0.6001864086927717
3889,2,4088.528,2044.264,0.34486558038888393
3890,1,250.9,250.9,0.09403764727604735
3892,1,78641.6,78641.6,0.14884303143058475
3893,1,210.0,210.0,0.3119867933243643
3894,2,370.424,185.212,0.11729537105150512
3896,2,1680.026,840.013,0.8412423238257389
3898,1,53.955,53.955,0.3211313533785872
3900,1,50.0,50.0,0.16882806556470342
3901,1,107.68,107.68,0.7972496281945001
3903,2,620.8,310.4,0.07930262285471923
3906,2,1254.3809999999999,627.1904999999999,0.15282099934111149
3909,4,1550.0,387.5,0.9303005996506158
3910,1,4300.0,4300.0,0.39452434135646086
3914,1,50.0,50.0,0.49232460986579774
3917,1,318.992,318.992,0.16975363216421768
3926,1,691.2,691.2,0.43129454602745787
3932,1,693.287,693.287,0.277202729532803
3933,1,579.34,579.34,0.2601063796859755
3934,71,947591.781,13346.363112676056,0.07340771199684404
3937,1,423.105,423.105,0.5215969568430479
3938,1,739.0,739.0,0.9218502881350997
3939,1,3746.0,3746.0,0.7928162643344714
3943,5,2146.062,429.2124,0.9717464807500322
3944,3,381.65,127.21666666666665,0.09663531211119236
3945,17,49461.479,2909.4987647058824,0.1252282380182812
3949,7,3333.0,476.14285714285717,0.2141687225982688
3950,5,22029.368000000002,4405.873600000001,0.8466988726493528
3951,2,265.48199999999997,132.74099999999999,0.4500247339180521
3952,1,12823.7,12823.7,0.6479771480568494
