ShipmentDate,Shipments,6M_Forecast,InvoiceDate,NetAmount,Correlation
2022-11-22,22,25.183333333333334,2022-11-22,235267.865,0.013646986353854362
2022-11-23,29,25.272222222222222,2022-11-23,218908.53,0.013646986353854362
2022-11-24,12,25.205555555555556,2022-11-24,55795.409999999996,0.013646986353854362
2022-11-25,7,24.788888888888888,2022-11-25,100888.083,0.013646986353854362
2022-11-26,121,25.455555555555556,2022-11-26,22042.731,0.013646986353854362
2022-11-27,11,25.43888888888889,2022-11-27,16475.649999999998,0.013646986353854362
2022-11-28,20,25.305555555555557,2022-11-28,63989.1,0.013646986353854362
2022-11-29,15,25.31111111111111,2022-11-29,240440.306,0.013646986353854362
2022-11-30,20,25.372222222222224,2022-11-30,188602.39,0.013646986353854362
2022-12-01,6,25.127777777777776,2022-12-01,633911.866,0.013646986353854362
2022-12-02,10,24.9,2022-12-02,40831.127,0.013646986353854362
2022-12-03,119,25.52777777777778,2022-12-03,3405.968,0.013646986353854362
2022-12-04,2,25.488888888888887,2022-12-04,3171.249,0.013646986353854362
2022-12-05,14,25.444444444444443,2022-12-05,634608.1039999999,0.013646986353854362
2022-12-06,10,25.427777777777777,2022-12-06,13711.771,0.013646986353854362
2022-12-07,35,25.333333333333332,2022-12-07,111624.278,0.013646986353854362
2022-12-08,17,25.133333333333333,2022-12-08,146163.405,0.013646986353854362
2022-12-09,8,25.116666666666667,2022-12-09,52237.079,0.013646986353854362
2022-12-10,82,25.455555555555556,2022-12-10,17765.311,0.013646986353854362
2022-12-11,5,25.355555555555554,2022-12-11,1445.6779999999999,0.013646986353854362
2022-12-12,9,25.211111111111112,2022-12-12,296830.419,0.013646986353854362
2022-12-13,13,25.211111111111112,2022-12-13,253187.83000000002,0.013646986353854362
2022-12-14,46,25.238888888888887,2022-12-14,106450.609,0.013646986353854362
2022-12-15,21,25.02777777777778,2022-12-15,148270.725,0.013646986353854362
2022-12-16,21,25.127777777777776,2022-12-16,249227.891,0.013646986353854362
2022-12-17,81,25.41111111111111,2022-12-17,2613.44,0.013646986353854362
2022-12-18,5,25.4,2022-12-18,57921.887,0.013646986353854362
2022-12-19,30,25.42222222222222,2022-12-19,136476.408,0.013646986353854362
2022-12-20,26,25.488888888888887,2022-12-20,333223.997,0.013646986353854362
2022-12-21,18,25.544444444444444,2022-12-21,95478.022,0.013646986353854362
2022-12-22,33,25.33888888888889,2022-12-22,251560.421,0.013646986353854362
2022-12-23,18,25.36111111111111,2022-12-23,166242.706,0.013646986353854362
2022-12-24,76,25.583333333333332,2022-12-24,42610.039,0.013646986353854362
2022-12-25,11,25.572222222222223,2022-12-25,2838.115,0.013646986353854362
2022-12-26,11,25.41111111111111,2022-12-26,76069.816,0.013646986353854362
2022-12-27,16,25.383333333333333,2022-12-27,145577.367,0.013646986353854362
2022-12-28,26,25.466666666666665,2022-12-28,375409.158,0.013646986353854362
2022-12-29,21,24.994444444444444,2022-12-29,102492.926,0.013646986353854362
2022-12-30,4,25.005555555555556,2022-12-30,176261.74,0.013646986353854362
2022-12-31,32,25.122222222222224,2022-12-31,475282.222,0.013646986353854362
2023-01-01,7,25.094444444444445,2023-01-01,8672.872,0.013646986353854362
2023-01-02,10,24.983333333333334,2023-01-02,136292.203,0.013646986353854362
2023-01-03,2,24.85,2023-01-03,1002586.4990000001,0.013646986353854362
2023-01-04,28,24.97222222222222,2023-01-04,107219.02100000001,0.013646986353854362
2023-01-05,17,24.727777777777778,2023-01-05,241861.633,0.013646986353854362
2023-01-06,18,24.788888888888888,2023-01-06,284900.611,0.013646986353854362
2023-01-07,75,25.177777777777777,2023-01-07,10488.842,0.013646986353854362
2023-01-08,3,24.961111111111112,2023-01-08,30268.577999999998,0.013646986353854362
2023-01-09,8,24.86111111111111,2023-01-09,81275.13799999999,0.013646986353854362
2023-01-10,15,24.9,2023-01-10,100743.413,0.013646986353854362
2023-01-11,32,24.97222222222222,2023-01-11,283817.707,0.013646986353854362
2023-01-12,16,24.65,2023-01-12,65978.602,0.013646986353854362
2023-01-13,6,24.533333333333335,2023-01-13,116440.027,0.013646986353854362
2023-01-14,77,24.883333333333333,2023-01-14,82805.919,0.013646986353854362
2023-01-15,5,24.816666666666666,2023-01-15,84259.43,0.013646986353854362
2023-01-16,6,24.66111111111111,2023-01-16,179047.022,0.013646986353854362
2023-01-17,23,24.694444444444443,2023-01-17,191413.044,0.013646986353854362
2023-01-18,29,24.772222222222222,2023-01-18,29235.932,0.013646986353854362
2023-01-19,11,24.166666666666668,2023-01-19,177658.986,0.013646986353854362
2023-01-20,16,24.25,2023-01-20,149315.357,0.013646986353854362
2023-01-21,103,24.677777777777777,2023-01-21,134402.156,0.013646986353854362
2023-01-22,23,24.694444444444443,2023-01-22,6128.937,0.013646986353854362
2023-01-23,20,24.694444444444443,2023-01-23,101081.921,0.013646986353854362
2023-01-24,11,24.705555555555556,2023-01-24,40356.392,0.013646986353854362
2023-01-25,41,24.82777777777778,2023-01-25,150101.34,0.013646986353854362
2023-01-26,8,24.45,2023-01-26,329542.425,0.013646986353854362
2023-01-27,4,24.433333333333334,2023-01-27,59328.429000000004,0.013646986353854362
2023-01-28,86,24.866666666666667,2023-01-28,17038.957,0.013646986353854362
2023-01-29,8,24.81111111111111,2023-01-29,1502.954,0.013646986353854362
2023-01-30,27,24.72222222222222,2023-01-30,543030.999,0.013646986353854362
2023-01-31,6,24.605555555555554,2023-01-31,477334.517,0.013646986353854362
2023-02-01,53,24.772222222222222,2023-02-01,127747.896,0.013646986353854362
2023-02-02,18,24.716666666666665,2023-02-02,119845.667,0.013646986353854362
2023-02-03,2,24.694444444444443,2023-02-03,159868.657,0.013646986353854362
2023-02-04,107,25.055555555555557,2023-02-04,73399.353,0.013646986353854362
2023-02-05,10,25.07777777777778,2023-02-05,5959.266,0.013646986353854362
2023-02-06,12,24.988888888888887,2023-02-06,101034.789,0.013646986353854362
2023-02-07,11,25.022222222222222,2023-02-07,90417.982,0.013646986353854362
2023-02-08,32,25.094444444444445,2023-02-08,51264.399,0.013646986353854362
2023-02-09,39,25.08888888888889,2023-02-09,134890.911,0.013646986353854362
2023-02-10,12,25.15,2023-02-10,224021.84699999998,0.013646986353854362
2023-02-11,79,25.566666666666666,2023-02-11,40384.666,0.013646986353854362
2023-02-12,8,25.52777777777778,2023-02-12,2250.344,0.013646986353854362
2023-02-13,8,25.466666666666665,2023-02-13,168370.912,0.013646986353854362
2023-02-14,13,25.511111111111113,2023-02-14,64111.719000000005,0.013646986353854362
2023-02-15,43,25.61111111111111,2023-02-15,245334.481,0.013646986353854362
2023-02-16,15,25.56111111111111,2023-02-16,119236.853,0.013646986353854362
2023-02-17,11,25.616666666666667,2023-02-17,105669.532,0.013646986353854362
2023-02-18,75,25.966666666666665,2023-02-18,17377.996,0.013646986353854362
2023-02-19,15,26.005555555555556,2023-02-19,2549.857,0.013646986353854362
2023-02-20,26,26.038888888888888,2023-02-20,255632.381,0.013646986353854362
2023-02-21,12,26.044444444444444,2023-02-21,206237.494,0.013646986353854362
2023-02-22,39,26.1,2023-02-22,123524.65,0.013646986353854362
2023-02-23,17,25.844444444444445,2023-02-23,142748.45,0.013646986353854362
2023-02-24,16,25.927777777777777,2023-02-24,417511.791,0.013646986353854362
2023-02-25,114,26.505555555555556,2023-02-25,85307.333,0.013646986353854362
2023-02-26,12,26.544444444444444,2023-02-26,2834.718,0.013646986353854362
2023-02-27,14,26.477777777777778,2023-02-27,251624.813,0.013646986353854362
2023-02-28,20,26.522222222222222,2023-02-28,498378.337,0.013646986353854362
2023-03-01,38,26.711111111111112,2023-03-01,105123.831,0.013646986353854362
2023-03-02,12,26.316666666666666,2023-03-02,159484.215,0.013646986353854362
2023-03-03,11,26.36111111111111,2023-03-03,64569.520000000004,0.013646986353854362
2023-03-04,93,26.833333333333332,2023-03-04,53189.441,0.013646986353854362
2023-03-05,16,26.822222222222223,2023-03-05,8921.582,0.013646986353854362
2023-03-06,30,26.872222222222224,2023-03-06,210333.059,0.013646986353854362
2023-03-07,11,26.88888888888889,2023-03-07,279385.201,0.013646986353854362
2023-03-08,39,26.994444444444444,2023-03-08,123347.92700000001,0.013646986353854362
2023-03-09,19,26.683333333333334,2023-03-09,196643.64,0.013646986353854362
2023-03-10,4,26.63888888888889,2023-03-10,247754.019,0.013646986353854362
2023-03-11,103,27.155555555555555,2023-03-11,10312.266,0.013646986353854362
2023-03-12,28,27.27777777777778,2023-03-12,2587.4300000000003,0.013646986353854362
2023-03-13,41,27.238888888888887,2023-03-13,505479.55999999994,0.013646986353854362
2023-03-14,14,27.266666666666666,2023-03-14,179255.7,0.013646986353854362
2023-03-15,43,27.45,2023-03-15,194601.388,0.013646986353854362
2023-03-16,26,27.055555555555557,2023-03-16,149500.728,0.013646986353854362
2023-03-17,6,27.066666666666666,2023-03-17,170555.128,0.013646986353854362
2023-03-18,87,27.444444444444443,2023-03-18,43878.72,0.013646986353854362
2023-03-19,15,27.483333333333334,2023-03-19,6305.129,0.013646986353854362
2023-03-20,11,27.372222222222224,2023-03-20,74708.995,0.013646986353854362
2023-03-21,12,27.33888888888889,2023-03-21,325459.627,0.013646986353854362
2023-03-22,24,27.3,2023-03-22,98481.42700000001,0.013646986353854362
2023-03-23,35,27.066666666666666,2023-03-23,163784.231,0.013646986353854362
2023-03-24,25,27.166666666666668,2023-03-24,197969.989,0.013646986353854362
2023-03-25,118,27.783333333333335,2023-03-25,103144.009,0.013646986353854362
2023-03-26,4,27.738888888888887,2023-03-26,3843.08,0.013646986353854362
2023-03-27,18,27.72222222222222,2023-03-27,120068.32800000001,0.013646986353854362
2023-03-28,3,27.655555555555555,2023-03-28,195519.2,0.013646986353854362
2023-03-29,49,27.711111111111112,2023-03-29,106130.186,0.013646986353854362
2023-03-30,22,27.383333333333333,2023-03-30,79953.63100000001,0.013646986353854362
2023-03-31,12,27.416666666666668,2023-03-31,346927.558,0.013646986353854362
2023-04-01,97,27.86111111111111,2023-04-01,105326.542,0.013646986353854362
2023-04-02,12,27.866666666666667,2023-04-02,7981.842000000001,0.013646986353854362
2023-04-03,15,27.805555555555557,2023-04-03,88319.39199999999,0.013646986353854362
2023-04-04,7,27.738888888888887,2023-04-04,128008.49799999999,0.013646986353854362
2023-04-05,41,27.855555555555554,2023-04-05,558150.907,0.013646986353854362
2023-04-06,17,27.444444444444443,2023-04-06,131678.953,0.013646986353854362
2023-04-07,3,27.433333333333334,2023-04-07,68293.766,0.013646986353854362
2023-04-08,79,27.822222222222223,2023-04-08,13824.421,0.013646986353854362
2023-04-09,23,27.755555555555556,2023-04-09,4752.617,0.013646986353854362
2023-04-10,8,27.755555555555556,2023-04-10,813654.787,0.013646986353854362
2023-04-11,15,27.783333333333335,2023-04-11,119729.83,0.013646986353854362
2023-04-12,30,27.883333333333333,2023-04-12,636457.407,0.013646986353854362
2023-04-13,26,27.47222222222222,2023-04-13,111234.851,0.013646986353854362
2023-04-14,26,27.583333333333332,2023-04-14,37949.653,0.013646986353854362
2023-04-15,93,27.95,2023-04-15,13930.922999999999,0.013646986353854362
2023-04-16,16,27.983333333333334,2023-04-16,4138.211,0.013646986353854362
2023-04-17,13,27.93888888888889,2023-04-17,65541.632,0.013646986353854362
2023-04-18,10,27.92222222222222,2023-04-18,153566.758,0.013646986353854362
2023-04-19,38,28.005555555555556,2023-04-19,99280.825,0.013646986353854362
2023-04-20,21,27.633333333333333,2023-04-20,27805.503,0.013646986353854362
2023-04-21,7,27.58888888888889,2023-04-21,16894.989999999998,0.013646986353854362
2023-04-22,99,28.08888888888889,2023-04-22,6483.202,0.013646986353854362
2023-04-23,6,28.044444444444444,2023-04-23,4316.79,0.013646986353854362
2023-04-24,12,27.977777777777778,2023-04-24,197979.48500000002,0.013646986353854362
2023-04-25,25,28.011111111111113,2023-04-25,220386.551,0.013646986353854362
2023-04-26,36,28.094444444444445,2023-04-26,299497.036,0.013646986353854362
2023-04-27,19,27.822222222222223,2023-04-27,131553.058,0.013646986353854362
2023-04-28,17,27.833333333333332,2023-04-28,292546.55,0.013646986353854362
2023-04-29,88,28.27777777777778,2023-04-29,142952.731,0.013646986353854362
2023-04-30,13,28.27777777777778,2023-04-30,137936.46600000001,0.013646986353854362
2023-05-01,7,28.18888888888889,2023-05-01,18621.264,0.013646986353854362
2023-05-02,11,28.17222222222222,2023-05-02,178289.724,0.013646986353854362
2023-05-03,33,28.211111111111112,2023-05-03,65509.472,0.013646986353854362
2023-05-04,24,27.961111111111112,2023-05-04,296354.551,0.013646986353854362
2023-05-05,35,28.0,2023-05-05,174317.706,0.013646986353854362
2023-05-06,88,28.444444444444443,2023-05-06,30262.111,0.013646986353854362
2023-05-07,17,28.483333333333334,2023-05-07,988.258,0.013646986353854362
2023-05-08,14,28.394444444444446,2023-05-08,158319.186,0.013646986353854362
2023-05-09,14,28.333333333333332,2023-05-09,132187.932,0.013646986353854362
2023-05-10,32,28.45,2023-05-10,157697.608,0.013646986353854362
2023-05-11,26,28.105555555555554,2023-05-11,264762.97500000003,0.013646986353854362
2023-05-12,18,28.1,2023-05-12,112431.97600000001,0.013646986353854362
2023-05-13,86,28.538888888888888,2023-05-13,189424.054,0.013646986353854362
2023-05-14,15,28.583333333333332,2023-05-14,9473.295,0.013646986353854362
2023-05-15,12,28.511111111111113,2023-05-15,122036.867,0.013646986353854362
2023-05-16,18,28.416666666666668,2023-05-16,209308.057,0.013646986353854362
2023-05-17,31,28.483333333333334,2023-05-17,192488.778,0.013646986353854362
2023-05-18,11,28.08888888888889,2023-05-18,148378.98500000002,0.013646986353854362
2023-05-19,12,28.083333333333332,2023-05-19,133339.792,0.013646986353854362
2023-05-20,102,28.57777777777778,2023-05-20,5931.976,0.013646986353854362
2023-05-21,10,28.511111111111113,2023-05-21,3595.471,0.013646986353854362
2023-05-22,10,28.405555555555555,2023-05-22,314122.102,0.013646986353854362
2023-05-23,15,28.42222222222222,2023-05-23,265037.493,0.013646986353854362
2023-05-24,49,28.655555555555555,2023-05-24,81989.615,0.013646986353854362
2023-05-25,35,28.177777777777777,2023-05-25,249726.531,0.013646986353854362
2023-05-26,7,28.155555555555555,2023-05-26,171110.971,0.013646986353854362
2023-05-27,99,28.594444444444445,2023-05-27,61280.334,0.013646986353854362
2023-05-28,26,28.655555555555555,2023-05-28,22699.675,0.013646986353854362
2023-05-29,8,28.58888888888889,2023-05-29,143212.115,0.013646986353854362
2023-05-30,6,28.58888888888889,2023-05-30,301103.359,0.013646986353854362
2023-05-31,28,28.68888888888889,2023-05-31,449871.40499999997,0.013646986353854362
2023-06-01,35,28.22222222222222,2023-06-01,92073.782,0.013646986353854362
2023-06-02,5,28.238888888888887,2023-06-02,115132.31300000001,0.013646986353854362
2023-06-03,115,28.8,2023-06-03,12497.978,0.013646986353854362
2023-06-04,18,28.844444444444445,2023-06-04,11789.52,0.013646986353854362
2023-06-05,6,28.683333333333334,2023-06-05,194398.793,0.013646986353854362
2023-06-06,14,28.666666666666668,2023-06-06,407556.87200000003,0.013646986353854362
2023-06-07,41,28.85,2023-06-07,75606.748,0.013646986353854362
2023-06-08,10,28.45,2023-06-08,251987.894,0.013646986353854362
2023-06-09,2,28.433333333333334,2023-06-09,250909.044,0.013646986353854362
2023-06-10,101,28.944444444444443,2023-06-10,97622.34,0.013646986353854362
2023-06-11,26,29.016666666666666,2023-06-11,6647.175,0.013646986353854362
2023-06-12,22,28.883333333333333,2023-06-12,186078.831,0.013646986353854362
2023-06-13,19,28.872222222222224,2023-06-13,304547.919,0.013646986353854362
2023-06-14,49,29.02777777777778,2023-06-14,151953.839,0.013646986353854362
2023-06-15,7,28.616666666666667,2023-06-15,71768.364,0.013646986353854362
2023-06-16,11,28.65,2023-06-16,76426.01699999999,0.013646986353854362
2023-06-17,103,29.055555555555557,2023-06-17,24131.623,0.013646986353854362
2023-06-18,10,28.966666666666665,2023-06-18,66280.278,0.013646986353854362
2023-06-19,33,29.05,2023-06-19,209975.416,0.013646986353854362
2023-06-20,27,29.016666666666666,2023-06-20,63603.822,0.013646986353854362
2023-06-21,45,29.166666666666668,2023-06-21,237285.886,0.013646986353854362
2023-06-22,20,28.855555555555554,2023-06-22,473239.636,0.013646986353854362
2023-06-23,6,28.82777777777778,2023-06-23,149201.902,0.013646986353854362
2023-06-24,79,29.205555555555556,2023-06-24,98144.774,0.013646986353854362
2023-06-25,19,29.22222222222222,2023-06-25,9566.14,0.013646986353854362
2023-06-26,38,29.288888888888888,2023-06-26,121535.328,0.013646986353854362
2023-06-27,38,29.383333333333333,2023-06-27,83340.664,0.013646986353854362
2023-06-28,6,29.394444444444446,2023-06-28,9782.71,0.013646986353854362
2023-06-29,7,29.255555555555556,2023-06-29,23193.722999999998,0.013646986353854362
2023-06-30,33,29.4,2023-06-30,424540.179,0.013646986353854362
2023-07-01,72,29.744444444444444,2023-07-01,109868.448,0.013646986353854362
2023-07-02,3,29.75,2023-07-02,10336.52,0.013646986353854362
2023-07-03,13,29.666666666666668,2023-07-03,349037.302,0.013646986353854362
2023-07-04,33,29.755555555555556,2023-07-04,52063.811,0.013646986353854362
2023-07-05,27,29.805555555555557,2023-07-05,116627.47,0.013646986353854362
2023-07-06,11,29.45,2023-07-06,36547.069,0.013646986353854362
2023-07-07,9,29.483333333333334,2023-07-07,160437.008,0.013646986353854362
2023-07-08,125,30.133333333333333,2023-07-08,202632.252,0.013646986353854362
2023-07-09,10,30.105555555555554,2023-07-09,18759.209,0.013646986353854362
2023-07-10,26,30.072222222222223,2023-07-10,242626.494,0.013646986353854362
2023-07-11,16,30.072222222222223,2023-07-11,127576.868,0.013646986353854362
2023-07-12,64,30.394444444444446,2023-07-12,45070.859,0.013646986353854362
2023-07-13,7,30.005555555555556,2023-07-13,119215.30500000001,0.013646986353854362
2023-07-14,10,30.033333333333335,2023-07-14,73598.82,0.013646986353854362
2023-07-15,62,30.344444444444445,2023-07-15,32539.668999999998,0.013646986353854362
2023-07-16,20,30.32777777777778,2023-07-16,18280.603,0.013646986353854362
2023-07-17,37,30.372222222222224,2023-07-17,146352.245,0.013646986353854362
2023-07-18,26,30.455555555555556,2023-07-18,268654.459,0.013646986353854362
2023-07-19,35,30.56111111111111,2023-07-19,47891.256,0.013646986353854362
2023-07-20,16,30.07777777777778,2023-07-20,152127.721,0.013646986353854362
2023-07-21,11,30.011111111111113,2023-07-21,108989.31,0.013646986353854362
2023-07-22,84,30.366666666666667,2023-07-22,52457.186,0.013646986353854362
2023-07-23,13,30.377777777777776,2023-07-23,4212.04,0.013646986353854362
2023-07-24,25,30.288888888888888,2023-07-24,141819.59100000001,0.013646986353854362
2023-07-25,9,30.294444444444444,2023-07-25,80057.22899999999,0.013646986353854362
2023-07-26,39,30.488888888888887,2023-07-26,220570.184,0.013646986353854362
2023-07-27,12,30.07777777777778,2023-07-27,153785.49,0.013646986353854362
2023-07-28,5,30.06111111111111,2023-07-28,123119.14,0.013646986353854362
2023-07-29,75,30.32777777777778,2023-07-29,82946.55900000001,0.013646986353854362
2023-07-30,20,30.405555555555555,2023-07-30,5093.865,0.013646986353854362
2023-07-31,5,30.13888888888889,2023-07-31,330937.191,0.013646986353854362
2023-08-01,10,30.094444444444445,2023-08-01,132813.009,0.013646986353854362
2023-08-02,26,30.227777777777778,2023-08-02,207504.519,0.013646986353854362
2023-08-03,10,29.68888888888889,2023-08-03,121803.8,0.013646986353854362
2023-08-04,3,29.65,2023-08-04,131963.478,0.013646986353854362
2023-08-05,57,29.9,2023-08-05,5167.907999999999,0.013646986353854362
2023-08-06,6,29.872222222222224,2023-08-06,74248.59,0.013646986353854362
2023-08-07,19,29.8,2023-08-07,114043.57800000001,0.013646986353854362
2023-08-08,17,29.677777777777777,2023-08-08,351682.68200000003,0.013646986353854362
2023-08-09,20,29.72222222222222,2023-08-09,40632.05,0.013646986353854362
2023-08-10,7,29.322222222222223,2023-08-10,193473.849,0.013646986353854362
2023-08-11,2,29.288888888888888,2023-08-11,63914.476,0.013646986353854362
2023-08-12,76,29.666666666666668,2023-08-12,20566.050000000003,0.013646986353854362
2023-08-13,9,29.644444444444446,2023-08-13,809.0,0.013646986353854362
2023-08-14,13,29.477777777777778,2023-08-14,58657.880000000005,0.013646986353854362
2023-11-15,2,29.405555555555555,2023-11-15,41.65,0.013646986353854362
2024-01-17,1,28.944444444444443,2024-01-17,241913.66,0.013646986353854362
2024-03-29,1,28.677777777777777,2024-03-29,161.5,0.013646986353854362
2024-06-04,11,28.522222222222222,2024-06-04,643.5,0.013646986353854362
2024-07-05,7,28.466666666666665,2024-07-05,885.1999999999999,0.013646986353854362
2024-09-05,3,28.394444444444446,2024-09-05,2140.61,0.013646986353854362
2024-09-06,4,27.783333333333335,2024-09-06,528.425,0.013646986353854362
2024-12-16,9,27.766666666666666,2024-12-16,11948.5,0.013646986353854362
